model_name,horizon,accuracy,brier_vol_expansion,brier_vix_spike,avg_lead_quality,notes
hmm_v3_core_plus_sector_geometry,1,0.5,0.29968631129583334,0.4132123112958334,0.6666666666666666,
hmm_v3_core_plus_sector_geometry,2,0.16666666666666666,0.6441909260273334,0.38169825936066665,0.16666666666666666,
hmm_v3_core_plus_sector_geometry,3,0.3333333333333333,0.5120291780165,0.5392871780165,0.3333333333333333,
