model_name,horizon,accuracy,adjacent_tolerant_accuracy,severe_miss_rate,brier_vol_expansion,brier_vix_spike,risk_bucket_accuracy,false_alarm_rate,missed_risk_rate,vix_directional_accuracy,vvix_directional_accuracy,rv_directional_accuracy,combined_vol_directional_accuracy,avg_lead_quality,notes
hmm_v3_1_meta_blend,1,0.36486486486486486,0.8378378378378378,0.16216216216216217,0.3607020633905,0.2798470633905,0.6351351351351351,0.16216216216216217,0.20270270270270271,0.5945945945945946,0.6081081081081081,0.7702702702702703,0.6576576576576576,0.5540540540540541,
hmm_v3_1_meta_blend,3,0.3611111111111111,0.8055555555555556,0.19444444444444445,0.308910908716,0.2556022976048889,0.75,0.08333333333333333,0.16666666666666666,0.5833333333333334,0.5694444444444444,0.8055555555555556,0.6527777777777778,0.625,
hmm_v4_path_aware_meta,1,0.20270270270270271,0.5135135135135135,0.4864864864864865,0.6756756756756757,0.10810810810810811,0.5135135135135135,0.0,0.4864864864864865,0.6486486486486487,0.6216216216216216,0.7432432432432432,0.6711711711711711,0.5540540540540541,
hmm_v4_path_aware_meta,3,0.4166666666666667,0.4861111111111111,0.5138888888888888,0.7222222222222222,0.1388888888888889,0.4861111111111111,0.0,0.5138888888888888,0.5416666666666666,0.5555555555555556,0.5555555555555556,0.5509259259259259,0.625,
