model_name,instrument_type,entry_date,exit_date,entry_premium,exit_premium,multiplier,dollar_pnl,exit_reason,strike,dte,predicted_regime,brace_for_impact_score,leap_exposure_pct,overwrite_action,target_premium_mid,vix,vvix,geometry_stress_score,path_stress_score
always_overwrite_baseline,SHORT_CALL,2026-04-06,2026-04-07,1.934636891949566,0.0,100,193.4636891949566,expiration,661.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.65,24.170000076293945,115.33000183105469,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-08,2026-04-09,1.6155061002170328,12.273900609396378,100,-1065.8394509179345,underlying_touch,664.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.65,21.040000915527344,117.30000305175781,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-09,2026-04-10,1.7002151866248596,0.0,100,170.02151866248596,expiration,680.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,19.489999771118164,111.06999969482422,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-10,2026-04-13,1.6465072489804413,0.0,100,164.65072489804413,expiration,684.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,19.229999542236328,105.37000274658203,0.0,0.0
always_overwrite_baseline,LEAP,2026-04-08,2026-04-14,100.0,120.37748718261719,100,2037.7487182617188,leap_profit_exit,,,,,,,,,,,
always_overwrite_baseline,SHORT_CALL,2026-04-13,2026-04-14,1.4940638561950266,4.321202509884813,100,-282.71386536897865,underlying_touch,684.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,19.1200008392334,107.30000305175781,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-15,2026-04-16,1.7177988703389246,4.215855095022391,100,-249.80562246834666,underlying_touch,698.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,18.170000076293945,95.4000015258789,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-16,2026-04-17,1.540464633972988,0.0,100,154.0464633972988,expiration,704.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,17.940000534057617,97.6500015258789,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-17,2026-04-20,1.3943289063396662,5.826005864330057,100,-443.16769579903905,underlying_touch,706.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,17.479999542236328,96.80000305175781,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-20,2026-04-21,1.7919351703798725,0.0,100,179.19351703798725,expiration,714.0,1.0,STABLE_LOW_VOL_TREND,0.45,1.0,normal,1.35,18.8700008392334,95.12999725341797,0.0,0.0
always_overwrite_baseline,SHORT_CALL,2026-04-21,2026-04-22,1.7538385205457985,0.0,100,175.38385205457985,expiration,713.0,1.0,MID_VOL_CHOP,0.45,1.0,normal,1.35,19.5,98.1500015258789,0.0,0.0
