model_name,date,spy_close,vix,leap_exposure_pct,leap_daily_pnl,overwrite_daily_pnl,total_daily_pnl,avoided_leap_drawdown_estimate,missed_leap_upside_estimate
no_overwrite_baseline,2026-03-23,658.0029907226562,26.780000686645508,1.0,-121.91619873046875,0.0,-121.91619873046875,0.0,0.0
no_overwrite_baseline,2026-03-24,648.5700073242188,26.149999618530273,1.0,-707.4737548828125,0.0,-707.4737548828125,0.0,0.0
no_overwrite_baseline,2026-03-25,655.3800048828125,26.950000762939453,1.0,510.74981689453125,0.0,510.74981689453125,0.0,0.0
no_overwrite_baseline,2026-03-26,653.1799926757812,25.329999923706055,1.0,-165.00091552734375,0.0,-165.00091552734375,0.0,0.0
no_overwrite_baseline,2026-03-27,656.8200073242188,27.440000534057617,1.0,273.0010986328125,0.0,273.0010986328125,0.0,0.0
no_overwrite_baseline,2026-03-30,645.0900268554688,31.049999237060547,1.0,-879.74853515625,0.0,-879.74853515625,0.0,0.0
no_overwrite_baseline,2026-03-31,634.0900268554688,30.610000610351562,1.0,-825.0,0.0,-825.0,0.0,0.0
no_overwrite_baseline,2026-04-01,631.969970703125,25.25,1.0,-159.00421142578125,0.0,-159.00421142578125,0.0,0.0
no_overwrite_baseline,2026-04-02,650.3400268554688,24.540000915527344,1.0,1377.7542114257812,0.0,1377.7542114257812,0.0,0.0
no_overwrite_baseline,2026-04-03,655.239990234375,23.8700008392334,1.0,367.49725341796875,0.0,367.49725341796875,0.0,0.0
no_overwrite_baseline,2026-04-06,655.8300170898438,24.170000076293945,1.0,44.25201416015625,0.0,44.25201416015625,0.0,0.0
no_overwrite_baseline,2026-04-07,658.9299926757812,25.780000686645508,1.0,232.4981689453125,0.0,232.4981689453125,0.0,0.0
no_overwrite_baseline,2026-04-08,659.219970703125,21.040000915527344,1.0,21.74835205078125,0.0,21.74835205078125,0.0,0.0
no_overwrite_baseline,2026-04-09,676.010009765625,19.489999771118164,1.0,1259.2529296875,0.0,1259.2529296875,0.0,0.0
no_overwrite_baseline,2026-04-10,679.9099731445312,19.229999542236328,1.0,292.49725341796875,0.0,292.49725341796875,0.0,0.0
no_overwrite_baseline,2026-04-13,679.4600219726562,19.1200008392334,1.0,-33.746337890625,0.0,-33.746337890625,0.0,0.0
no_overwrite_baseline,2026-04-14,686.0999755859375,18.360000610351562,1.0,497.99652099609375,0.0,497.99652099609375,0.0,0.0
no_overwrite_baseline,2026-04-15,694.4600219726562,18.170000076293945,1.0,627.0034790039062,0.0,627.0034790039062,0.0,0.0
no_overwrite_baseline,2026-04-16,699.9400024414062,17.940000534057617,1.0,410.99853515625,0.0,410.99853515625,0.0,0.0
no_overwrite_baseline,2026-04-17,701.6599731445312,17.479999542236328,1.0,128.997802734375,0.0,128.997802734375,0.0,0.0
no_overwrite_baseline,2026-04-20,710.1400146484375,18.8700008392334,1.0,636.0031127929688,0.0,636.0031127929688,0.0,0.0
no_overwrite_baseline,2026-04-21,708.719970703125,19.5,1.0,-106.5032958984375,0.0,-106.5032958984375,0.0,0.0
no_overwrite_baseline,2026-04-22,704.0800170898438,18.920000076293945,1.0,-347.99652099609375,0.0,-347.99652099609375,0.0,0.0
no_overwrite_baseline,2026-04-23,711.2100219726562,19.309999465942383,1.0,534.7503662109375,0.0,534.7503662109375,0.0,0.0
no_overwrite_baseline,2026-04-24,708.4500122070312,18.709999084472656,1.0,-207.000732421875,0.0,-207.000732421875,0.0,0.0
no_overwrite_baseline,2026-04-27,713.9400024414062,18.020000457763672,1.0,411.749267578125,0.0,411.749267578125,0.0,0.0
no_overwrite_baseline,2026-04-28,715.1699829101562,17.829999923706055,1.0,92.24853515625,0.0,92.24853515625,0.0,0.0
no_overwrite_baseline,2026-04-29,711.6900024414062,18.809999465942383,1.0,-260.99853515625,0.0,-260.99853515625,0.0,0.0
no_overwrite_baseline,2026-04-30,711.5800170898438,16.889999389648438,1.0,-8.2489013671875,0.0,-8.2489013671875,0.0,0.0
no_overwrite_baseline,2026-05-01,718.6599731445312,16.989999771118164,1.0,530.9967041015625,0.0,530.9967041015625,0.0,0.0
no_overwrite_baseline,2026-05-04,720.6500244140625,18.290000915527344,1.0,149.25384521484375,0.0,149.25384521484375,0.0,0.0
no_overwrite_baseline,2026-05-05,718.010009765625,17.3799991607666,1.0,-198.0010986328125,0.0,-198.0010986328125,0.0,0.0
no_overwrite_baseline,2026-05-06,723.77001953125,17.389999389648438,1.0,432.000732421875,0.0,432.000732421875,0.0,0.0
no_overwrite_baseline,2026-05-07,733.8300170898438,17.079999923706055,1.0,754.4998168945312,0.0,754.4998168945312,0.0,0.0
no_overwrite_baseline,2026-05-08,731.5800170898438,17.190000534057617,1.0,-168.75,0.0,-168.75,0.0,0.0
no_overwrite_baseline,2026-05-11,737.6199951171875,18.3799991607666,1.0,452.99835205078125,0.0,452.99835205078125,0.0,0.0
no_overwrite_baseline,2026-05-12,739.2999877929688,17.989999771118164,1.0,125.99945068359375,0.0,125.99945068359375,0.0,0.0
no_overwrite_baseline,2026-05-13,738.1799926757812,17.8700008392334,1.0,-83.9996337890625,0.0,-83.9996337890625,0.0,0.0
no_overwrite_baseline,2026-05-14,742.3099975585938,17.260000228881836,1.0,309.7503662109375,0.0,309.7503662109375,0.0,0.0
no_overwrite_baseline,2026-05-15,748.1699829101562,18.43000030517578,1.0,439.4989013671875,0.0,439.4989013671875,0.0,0.0
no_overwrite_baseline,2026-05-18,739.1699829101562,17.81999969482422,1.0,-675.0,0.0,-675.0,0.0,0.0
no_overwrite_baseline,2026-05-19,738.6500244140625,18.059999465942383,1.0,-38.99688720703125,0.0,-38.99688720703125,0.0,0.0
no_overwrite_baseline,2026-05-20,733.72998046875,17.440000534057617,1.0,-369.0032958984375,0.0,-369.0032958984375,0.0,0.0
no_overwrite_baseline,2026-05-21,741.25,16.760000228881836,1.0,564.00146484375,0.0,564.00146484375,0.0,0.0
no_overwrite_baseline,2026-05-22,742.719970703125,16.700000762939453,1.0,110.247802734375,0.0,110.247802734375,0.0,0.0
no_overwrite_baseline,2026-05-25,745.6400146484375,16.59000015258789,1.0,219.0032958984375,0.0,219.0032958984375,0.0,0.0
no_overwrite_baseline,2026-05-26,750.5900268554688,17.010000228881836,1.0,371.25091552734375,0.0,371.25091552734375,0.0,0.0
no_overwrite_baseline,2026-05-27,750.4600219726562,16.290000915527344,1.0,-9.7503662109375,0.0,-9.7503662109375,0.0,0.0
no_overwrite_baseline,2026-05-28,754.5999755859375,15.739999771118164,1.0,310.49652099609375,0.0,310.49652099609375,0.0,0.0
no_overwrite_baseline,2026-05-29,756.47998046875,15.319999694824219,1.0,141.0003662109375,0.0,141.0003662109375,0.0,0.0
no_overwrite_baseline,2026-06-01,758.5399780273438,16.049999237060547,1.0,154.49981689453125,0.0,154.49981689453125,0.0,0.0
no_overwrite_baseline,2026-06-02,759.5700073242188,15.770000457763672,1.0,77.252197265625,0.0,77.252197265625,0.0,0.0
no_overwrite_baseline,2026-06-03,754.239990234375,16.059999465942383,1.0,-399.75128173828125,0.0,-399.75128173828125,0.0,0.0
no_overwrite_baseline,2026-06-04,757.0900268554688,15.399999618530273,1.0,213.75274658203125,0.0,213.75274658203125,0.0,0.0
no_overwrite_baseline,2026-06-05,737.5499877929688,21.510000228881836,1.0,-1465.5029296875,0.0,-1465.5029296875,0.0,0.0
no_overwrite_baseline,2026-06-08,739.219970703125,18.920000076293945,1.0,125.24871826171875,0.0,125.24871826171875,0.0,0.0
no_overwrite_baseline,2026-06-09,737.0499877929688,19.8700008392334,1.0,-162.74871826171875,0.0,-162.74871826171875,0.0,0.0
no_overwrite_baseline,2026-06-10,725.4299926757812,22.219999313354492,1.0,-871.4996337890625,0.0,-871.4996337890625,0.0,0.0
no_overwrite_baseline,2026-06-11,737.760009765625,19.440000534057617,1.0,924.7512817382812,0.0,924.7512817382812,0.0,0.0
no_overwrite_baseline,2026-06-12,741.75,17.68000030517578,1.0,299.249267578125,0.0,299.249267578125,0.0,0.0
always_overwrite_baseline,2026-03-02,687.422607421875,19.860000610351562,1.0,0.0,0.0,0.0,0.0,0.0
always_overwrite_baseline,2026-03-03,684.1216430664062,21.440000534057617,1.0,-247.57232666015625,0.6009604822819767,-246.97136617787427,0.0,0.0
always_overwrite_baseline,2026-03-04,684.5106201171875,23.56999969482422,1.0,29.17327880859375,0.0,29.17327880859375,0.0,0.0
always_overwrite_baseline,2026-03-05,678.4771118164062,21.149999618530273,1.0,-452.51312255859375,1.4535715542006074,-451.05955100439314,0.0,0.0
always_overwrite_baseline,2026-03-06,683.2639770507812,23.75,1.0,359.014892578125,0.0,359.014892578125,0.0,0.0
always_overwrite_baseline,2026-03-09,679.4544067382812,29.489999771118164,1.0,-285.7177734375,0.25303529173410766,-285.46473814576586,0.0,0.0
always_overwrite_baseline,2026-03-10,670.5487060546875,25.5,1.0,-667.9275512695312,0.0,-667.9275512695312,0.0,0.0
always_overwrite_baseline,2026-03-11,676.4227294921875,24.93000030517578,1.0,440.5517578125,-2.325573789201684,438.2261840232983,0.0,0.0
always_overwrite_baseline,2026-03-12,675.3356323242188,24.229999542236328,1.0,-81.53228759765625,0.0,-81.53228759765625,0.0,0.0
always_overwrite_baseline,2026-03-13,674.4879760742188,27.290000915527344,1.0,-63.57421875,-0.19281135059114263,-63.76703010059114,0.0,0.0
always_overwrite_baseline,2026-03-16,664.2459106445312,27.190000534057617,1.0,-768.1549072265625,0.0,-768.1549072265625,0.0,0.0
always_overwrite_baseline,2026-03-17,660.4862060546875,23.510000228881836,1.0,-281.97784423828125,1.3716027322205804,-280.60624150606066,0.0,0.0
always_overwrite_baseline,2026-03-18,667.2078857421875,22.3700008392334,1.0,504.1259765625,0.0,504.1259765625,0.0,0.0
always_overwrite_baseline,2026-03-19,668.9630126953125,25.09000015258789,1.0,131.634521484375,-1.037952963883214,130.5965685204918,0.0,0.0
always_overwrite_baseline,2026-03-20,659.6285400390625,24.059999465942383,1.0,-700.08544921875,0.0,-700.08544921875,0.0,0.0
always_overwrite_baseline,2026-03-23,658.0029907226562,26.780000686645508,1.0,-121.91619873046875,0.07803739233952456,-121.83816133812923,0.0,0.0
always_overwrite_baseline,2026-03-24,648.5700073242188,26.149999618530273,1.0,-707.4737548828125,0.0,-707.4737548828125,0.0,0.0
always_overwrite_baseline,2026-03-25,655.3800048828125,26.950000762939453,1.0,510.74981689453125,-3.0563569533153156,507.6934599412159,0.0,0.0
always_overwrite_baseline,2026-03-26,653.1799926757812,25.329999923706055,1.0,-165.00091552734375,0.0,-165.00091552734375,0.0,0.0
always_overwrite_baseline,2026-03-27,656.8200073242188,27.440000534057617,1.0,273.0010986328125,-1.769282165776417,271.2318164670361,0.0,0.0
always_overwrite_baseline,2026-03-30,645.0900268554688,31.049999237060547,1.0,-879.74853515625,0.0,-879.74853515625,0.0,0.0
always_overwrite_baseline,2026-03-31,634.0900268554688,30.610000610351562,1.0,-825.0,2.151087249877989,-822.848912750122,0.0,0.0
always_overwrite_baseline,2026-04-01,631.969970703125,25.25,1.0,-159.00421142578125,0.0,-159.00421142578125,0.0,0.0
always_overwrite_baseline,2026-04-02,650.3400268554688,24.540000915527344,1.0,1377.7542114257812,-11.754109713371633,1366.0001017124096,0.0,0.0
always_overwrite_baseline,2026-04-03,655.239990234375,23.8700008392334,1.0,367.49725341796875,0.0,367.49725341796875,0.0,0.0
always_overwrite_baseline,2026-04-06,655.8300170898438,24.170000076293945,1.0,44.25201416015625,-0.23930130260120563,44.012712857555044,0.0,0.0
always_overwrite_baseline,2026-04-07,658.9299926757812,25.780000686645508,1.0,232.4981689453125,0.0,232.4981689453125,0.0,0.0
always_overwrite_baseline,2026-04-08,659.219970703125,21.040000915527344,1.0,21.74835205078125,0.6035612606090694,22.35191331139032,0.0,0.0
always_overwrite_baseline,2026-04-09,676.010009765625,19.489999771118164,1.0,1259.2529296875,0.0,1259.2529296875,0.0,0.0
always_overwrite_baseline,2026-04-10,679.9099731445312,19.229999542236328,1.0,292.49725341796875,-1.5409602245288738,290.9562931934399,0.0,0.0
always_overwrite_baseline,2026-04-13,679.4600219726562,19.1200008392334,1.0,-33.746337890625,0.0,-33.746337890625,0.0,0.0
always_overwrite_baseline,2026-04-14,686.0999755859375,18.360000610351562,1.0,497.99652099609375,-2.8271386536897865,495.169382342404,0.0,0.0
always_overwrite_baseline,2026-04-15,694.4600219726562,18.170000076293945,1.0,627.0034790039062,0.0,627.0034790039062,0.0,0.0
always_overwrite_baseline,2026-04-16,699.9400024414062,17.940000534057617,1.0,410.99853515625,-2.4980562246834666,408.50047893156653,0.0,0.0
always_overwrite_baseline,2026-04-17,701.6599731445312,17.479999542236328,1.0,128.997802734375,0.0,128.997802734375,0.0,0.0
always_overwrite_baseline,2026-04-20,710.1400146484375,18.8700008392334,1.0,636.0031127929688,-4.4316769579903905,631.5714358349784,0.0,0.0
always_overwrite_baseline,2026-04-21,708.719970703125,19.5,1.0,-106.5032958984375,0.0,-106.5032958984375,0.0,0.0
always_overwrite_baseline,2026-04-22,704.0800170898438,18.920000076293945,1.0,-347.99652099609375,1.1225272351761788,-346.8739937609176,0.0,0.0
always_overwrite_baseline,2026-04-23,711.2100219726562,19.309999465942383,1.0,534.7503662109375,0.0,534.7503662109375,0.0,0.0
always_overwrite_baseline,2026-04-24,708.4500122070312,18.709999084472656,1.0,-207.000732421875,0.7382714534415697,-206.26246096843343,0.0,0.0
always_overwrite_baseline,2026-04-27,713.9400024414062,18.020000457763672,1.0,411.749267578125,0.0,411.749267578125,0.0,0.0
always_overwrite_baseline,2026-04-28,715.1699829101562,17.829999923706055,1.0,92.24853515625,-0.38368095515460254,91.8648542010954,0.0,0.0
always_overwrite_baseline,2026-04-29,711.6900024414062,18.809999465942383,1.0,-260.99853515625,0.0,-260.99853515625,0.0,0.0
always_overwrite_baseline,2026-04-30,711.5800170898438,16.889999389648438,1.0,-8.2489013671875,0.32937616929064006,-7.91952519789686,0.0,0.0
always_overwrite_baseline,2026-05-01,718.6599731445312,16.989999771118164,1.0,530.9967041015625,0.0,530.9967041015625,0.0,0.0
always_overwrite_baseline,2026-05-04,720.6500244140625,18.290000915527344,1.0,149.25384521484375,-0.8921126245621167,148.36173259028163,0.0,0.0
always_overwrite_baseline,2026-05-05,718.010009765625,17.3799991607666,1.0,-198.0010986328125,0.0,-198.0010986328125,0.0,0.0
always_overwrite_baseline,2026-05-06,723.77001953125,17.389999389648438,1.0,432.000732421875,-2.57853384347942,429.4221985783956,0.0,0.0
always_overwrite_baseline,2026-05-07,733.8300170898438,17.079999923706055,1.0,754.4998168945312,0.0,754.4998168945312,0.0,0.0
always_overwrite_baseline,2026-05-08,731.5800170898438,17.190000534057617,1.0,-168.75,0.5570798229475145,-168.19292017705249,0.0,0.0
always_overwrite_baseline,2026-05-11,737.6199951171875,18.3799991607666,1.0,452.99835205078125,0.0,452.99835205078125,0.0,0.0
always_overwrite_baseline,2026-05-12,739.2999877929688,17.989999771118164,1.0,125.99945068359375,-0.5057950514691925,125.49365563212456,0.0,0.0
always_overwrite_baseline,2026-05-13,738.1799926757812,17.8700008392334,1.0,-83.9996337890625,0.0,-83.9996337890625,0.0,0.0
always_overwrite_baseline,2026-05-14,742.3099975585938,17.260000228881836,1.0,309.7503662109375,-1.6194996682507394,308.13086654268676,0.0,0.0
always_overwrite_baseline,2026-05-15,748.1699829101562,18.43000030517578,1.0,439.4989013671875,0.0,439.4989013671875,0.0,0.0
always_overwrite_baseline,2026-05-18,739.1699829101562,17.81999969482422,1.0,-675.0,1.4098868083274354,-673.5901131916726,0.0,0.0
always_overwrite_baseline,2026-05-19,738.6500244140625,18.059999465942383,1.0,-38.99688720703125,0.0,-38.99688720703125,0.0,0.0
always_overwrite_baseline,2026-05-20,733.72998046875,17.440000534057617,1.0,-369.0032958984375,1.1143868043701417,-367.88890909406734,0.0,0.0
always_overwrite_baseline,2026-05-21,741.25,16.760000228881836,1.0,564.00146484375,0.0,564.00146484375,0.0,0.0
always_overwrite_baseline,2026-05-22,742.719970703125,16.700000762939453,1.0,110.247802734375,-0.5075780616180339,109.74022467275697,0.0,0.0
always_overwrite_baseline,2026-05-25,745.6400146484375,16.59000015258789,1.0,219.0032958984375,0.0,219.0032958984375,0.0,0.0
always_overwrite_baseline,2026-05-26,750.5900268554688,17.010000228881836,1.0,371.25091552734375,-2.1001748328840506,369.1507406944597,0.0,0.0
always_overwrite_baseline,2026-05-27,750.4600219726562,16.290000915527344,1.0,-9.7503662109375,0.0,-9.7503662109375,0.0,0.0
always_overwrite_baseline,2026-05-28,754.5999755859375,15.739999771118164,1.0,310.49652099609375,-1.6655250336167455,308.830995962477,0.0,0.0
always_overwrite_baseline,2026-05-29,756.47998046875,15.319999694824219,1.0,141.0003662109375,0.0,141.0003662109375,0.0,0.0
always_overwrite_baseline,2026-06-01,758.5399780273438,16.049999237060547,1.0,154.49981689453125,-0.897089198373834,153.60272769615742,0.0,0.0
always_overwrite_baseline,2026-06-02,759.5700073242188,15.770000457763672,1.0,77.252197265625,0.0,77.252197265625,0.0,0.0
always_overwrite_baseline,2026-06-03,754.239990234375,16.059999465942383,1.0,-399.75128173828125,1.1222425424430043,-398.62903919583823,0.0,0.0
always_overwrite_baseline,2026-06-04,757.0900268554688,15.399999618530273,1.0,213.75274658203125,0.0,213.75274658203125,0.0,0.0
always_overwrite_baseline,2026-06-05,737.5499877929688,21.510000228881836,1.0,-1465.5029296875,1.3512004678297638,-1464.1517292196702,0.0,0.0
always_overwrite_baseline,2026-06-08,739.219970703125,18.920000076293945,1.0,125.24871826171875,0.0,125.24871826171875,0.0,0.0
always_overwrite_baseline,2026-06-09,737.0499877929688,19.8700008392334,1.0,-162.74871826171875,0.42341217542457343,-162.32530608629418,0.0,0.0
always_overwrite_baseline,2026-06-10,725.4299926757812,22.219999313354492,1.0,-871.4996337890625,0.0,-871.4996337890625,0.0,0.0
always_overwrite_baseline,2026-06-11,737.760009765625,19.440000534057617,1.0,924.7512817382812,-6.062327327228104,918.6889544110531,0.0,0.0
always_overwrite_baseline,2026-06-12,741.75,17.68000030517578,1.0,299.249267578125,0.0,299.249267578125,0.0,0.0
heuristic_policy,2026-03-02,687.422607421875,19.860000610351562,1.0,0.0,0.0,0.0,0.0,0.0
heuristic_policy,2026-03-03,684.1216430664062,21.440000534057617,0.75,-247.57232666015625,0.6009604822819767,-246.97136617787427,82.52410888671875,0.0
heuristic_policy,2026-03-04,684.5106201171875,23.56999969482422,0.75,21.879959106445312,0.0,21.879959106445312,0.0,9.72442626953125
heuristic_policy,2026-03-05,678.4771118164062,21.149999618530273,0.75,-339.3848419189453,1.4535715542006074,-337.9312703647447,150.83770751953125,0.0
heuristic_policy,2026-03-06,683.2639770507812,23.75,0.75,269.26116943359375,0.0,269.26116943359375,0.0,119.671630859375
heuristic_policy,2026-03-09,679.4544067382812,29.489999771118164,0.75,-214.288330078125,0.25303529173410766,-214.0352947863909,95.2392578125,0.0
heuristic_policy,2026-03-10,670.5487060546875,25.5,0.75,-500.94566345214844,0.0,-500.94566345214844,222.64251708984375,0.0
heuristic_policy,2026-03-11,676.4227294921875,24.93000030517578,0.75,330.413818359375,-2.325573789201684,328.0882445701733,0.0,146.8505859375
heuristic_policy,2026-03-12,675.3356323242188,24.229999542236328,0.75,-61.14921569824219,0.0,-61.14921569824219,27.17742919921875,0.0
heuristic_policy,2026-03-13,674.4879760742188,27.290000915527344,0.75,-47.6806640625,-0.19281135059114263,-47.87347541309114,21.19140625,0.0
heuristic_policy,2026-03-16,664.2459106445312,27.190000534057617,0.75,-576.1161804199219,0.0,-576.1161804199219,256.0516357421875,0.0
heuristic_policy,2026-03-17,660.4862060546875,23.510000228881836,0.75,-211.48338317871094,1.3716027322205804,-210.11178044649034,93.99261474609375,0.0
heuristic_policy,2026-03-18,667.2078857421875,22.3700008392334,0.75,378.094482421875,0.0,378.094482421875,0.0,168.0419921875
heuristic_policy,2026-03-19,668.9630126953125,25.09000015258789,0.75,98.72589111328125,-1.037952963883214,97.68793814939804,0.0,43.878173828125
heuristic_policy,2026-03-20,659.6285400390625,24.059999465942383,0.75,-525.0640869140625,0.0,-525.0640869140625,233.36181640625,0.0
heuristic_policy,2026-03-23,658.0029907226562,26.780000686645508,0.75,-91.43714904785156,0.07803739233952456,-91.35911165551204,40.63873291015625,0.0
heuristic_policy,2026-03-24,648.5700073242188,26.149999618530273,0.75,-530.6053161621094,0.0,-530.6053161621094,235.8245849609375,0.0
heuristic_policy,2026-03-25,655.3800048828125,26.950000762939453,0.75,383.06236267089844,-3.0563569533153156,380.0060057175831,0.0,170.24993896484375
heuristic_policy,2026-03-26,653.1799926757812,25.329999923706055,0.75,-123.75068664550781,0.0,-123.75068664550781,55.00030517578125,0.0
heuristic_policy,2026-03-27,656.8200073242188,27.440000534057617,0.75,204.75082397460938,-1.769282165776417,202.98154180883296,0.0,91.0003662109375
heuristic_policy,2026-03-30,645.0900268554688,31.049999237060547,0.75,-659.8114013671875,0.0,-659.8114013671875,293.24951171875,0.0
heuristic_policy,2026-03-31,634.0900268554688,30.610000610351562,0.75,-618.75,2.151087249877989,-616.598912750122,275.0,0.0
heuristic_policy,2026-04-01,631.969970703125,25.25,0.75,-119.25315856933594,0.0,-119.25315856933594,53.00140380859375,0.0
heuristic_policy,2026-04-02,650.3400268554688,24.540000915527344,0.75,1033.315658569336,-11.754109713371633,1021.5615488559642,0.0,459.25140380859375
heuristic_policy,2026-04-03,655.239990234375,23.8700008392334,0.75,275.62294006347656,0.0,275.62294006347656,0.0,122.49908447265625
heuristic_policy,2026-04-06,655.8300170898438,24.170000076293945,0.75,33.18901062011719,-0.23930130260120563,32.94970931751598,0.0,14.75067138671875
heuristic_policy,2026-04-07,658.9299926757812,25.780000686645508,0.75,174.37362670898438,0.0,174.37362670898438,0.0,77.4993896484375
heuristic_policy,2026-04-08,659.219970703125,21.040000915527344,0.75,16.311264038085938,0.6035612606090694,16.914825298695007,0.0,7.24945068359375
heuristic_policy,2026-04-09,676.010009765625,19.489999771118164,0.75,944.439697265625,0.0,944.439697265625,0.0,419.7509765625
heuristic_policy,2026-04-10,679.9099731445312,19.229999542236328,0.75,219.37294006347656,-1.5409602245288738,217.8319798389477,0.0,97.49908447265625
heuristic_policy,2026-04-13,679.4600219726562,19.1200008392334,0.75,-25.30975341796875,0.0,-25.30975341796875,11.248779296875,0.0
heuristic_policy,2026-04-14,686.0999755859375,18.360000610351562,0.75,373.4973907470703,-2.8271386536897865,370.67025209338055,0.0,165.99884033203125
heuristic_policy,2026-04-15,694.4600219726562,18.170000076293945,0.75,470.2526092529297,0.0,470.2526092529297,0.0,209.00115966796875
heuristic_policy,2026-04-16,699.9400024414062,17.940000534057617,0.75,308.2489013671875,-2.4980562246834666,305.75084514250403,0.0,136.99951171875
heuristic_policy,2026-04-17,701.6599731445312,17.479999542236328,0.75,96.74835205078125,0.0,96.74835205078125,0.0,42.999267578125
heuristic_policy,2026-04-20,710.1400146484375,18.8700008392334,0.75,477.00233459472656,-4.4316769579903905,472.5706576367362,0.0,212.00103759765625
heuristic_policy,2026-04-21,708.719970703125,19.5,0.75,-79.87747192382812,0.0,-79.87747192382812,35.5010986328125,0.0
heuristic_policy,2026-04-22,704.0800170898438,18.920000076293945,0.75,-260.9973907470703,1.1225272351761788,-259.87486351189415,115.99884033203125,0.0
heuristic_policy,2026-04-23,711.2100219726562,19.309999465942383,0.75,401.0627746582031,0.0,401.0627746582031,0.0,178.2501220703125
heuristic_policy,2026-04-24,708.4500122070312,18.709999084472656,0.75,-155.25054931640625,0.7382714534415697,-154.51227786296468,69.000244140625,0.0
heuristic_policy,2026-04-27,713.9400024414062,18.020000457763672,0.75,308.81195068359375,0.0,308.81195068359375,0.0,137.249755859375
heuristic_policy,2026-04-28,715.1699829101562,17.829999923706055,0.75,69.1864013671875,-0.38368095515460254,68.8027204120329,0.0,30.74951171875
heuristic_policy,2026-04-29,711.6900024414062,18.809999465942383,0.75,-195.7489013671875,0.0,-195.7489013671875,86.99951171875,0.0
heuristic_policy,2026-04-30,711.5800170898438,16.889999389648438,0.75,-6.186676025390625,0.32937616929064006,-5.857299856099985,2.7496337890625,0.0
heuristic_policy,2026-05-01,718.6599731445312,16.989999771118164,1.0,398.2475280761719,0.0,398.2475280761719,0.0,0.0
heuristic_policy,2026-05-04,720.6500244140625,18.290000915527344,1.0,149.25384521484375,0.0,149.25384521484375,0.0,0.0
heuristic_policy,2026-05-05,718.010009765625,17.3799991607666,0.75,-198.0010986328125,0.7750886652361828,-197.22600996757632,66.0003662109375,0.0
heuristic_policy,2026-05-06,723.77001953125,17.389999389648438,0.75,324.00054931640625,0.0,324.00054931640625,0.0,144.000244140625
heuristic_policy,2026-05-07,733.8300170898438,17.079999923706055,0.75,565.8748626708984,-5.381189473231899,560.4936731976666,0.0,251.49993896484375
heuristic_policy,2026-05-08,731.5800170898438,17.190000534057617,0.75,-126.5625,0.0,-126.5625,56.25,0.0
heuristic_policy,2026-05-11,737.6199951171875,18.3799991607666,0.75,339.74876403808594,-2.8364039898707745,336.9123600482152,0.0,150.99945068359375
heuristic_policy,2026-05-12,739.2999877929688,17.989999771118164,0.75,94.49958801269531,0.0,94.49958801269531,0.0,41.99981689453125
heuristic_policy,2026-05-13,738.1799926757812,17.8700008392334,0.75,-62.999725341796875,0.3639436405644858,-62.63578170123239,27.9998779296875,0.0
heuristic_policy,2026-05-14,742.3099975585938,17.260000228881836,0.75,232.31277465820312,0.0,232.31277465820312,0.0,103.2501220703125
heuristic_policy,2026-05-15,748.1699829101562,18.43000030517578,0.75,329.6241760253906,-2.94011574012913,326.68406028526147,0.0,146.4996337890625
