model_name,horizon,predicted_state,realized_state,count,row_percent
hmm_v2_core_plus_sector_corr,3,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,287,0.5627450980392157
hmm_v3_1_meta_blend,1,HIGH_VOL_RISK_OFF,HIGH_VOL_RISK_OFF,2,0.05405405405405406
hmm_v3_1_meta_blend,1,HIGH_VOL_RISK_OFF,MID_VOL_CHOP,5,0.13513513513513514
hmm_v3_1_meta_blend,1,HIGH_VOL_RISK_OFF,STABLE_LOW_VOL_TREND,12,0.32432432432432434
hmm_v3_1_meta_blend,1,HIGH_VOL_RISK_OFF,VOL_EXPANSION_TRANSITION,18,0.4864864864864865
hmm_v3_1_meta_blend,1,MID_VOL_CHOP,HIGH_VOL_RISK_OFF,9,0.015358361774744027
hmm_v3_1_meta_blend,1,MID_VOL_CHOP,MID_VOL_CHOP,198,0.3378839590443686
hmm_v3_1_meta_blend,1,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,90,0.15358361774744028
hmm_v3_1_meta_blend,1,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,289,0.4931740614334471
hmm_v3_1_meta_blend,1,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,4,0.016736401673640166
hmm_v3_1_meta_blend,1,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,92,0.38493723849372385
hmm_v3_1_meta_blend,1,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,36,0.1506276150627615
hmm_v3_1_meta_blend,1,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,107,0.4476987447698745
hmm_v3_1_meta_blend,1,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,12,0.02214022140221402
hmm_v3_1_meta_blend,1,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,112,0.2066420664206642
hmm_v3_1_meta_blend,1,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,128,0.23616236162361623
hmm_v3_1_meta_blend,1,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,290,0.5350553505535055
hmm_v3_1_meta_blend,2,HIGH_VOL_RISK_OFF,HIGH_VOL_RISK_OFF,1,0.02702702702702703
hmm_v3_1_meta_blend,2,HIGH_VOL_RISK_OFF,STABLE_LOW_VOL_TREND,16,0.43243243243243246
hmm_v3_1_meta_blend,2,HIGH_VOL_RISK_OFF,VOL_EXPANSION_TRANSITION,20,0.5405405405405406
hmm_v3_1_meta_blend,2,MID_VOL_CHOP,HIGH_VOL_RISK_OFF,21,0.03583617747440273
hmm_v3_1_meta_blend,2,MID_VOL_CHOP,MID_VOL_CHOP,105,0.17918088737201365
hmm_v3_1_meta_blend,2,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,180,0.30716723549488056
hmm_v3_1_meta_blend,2,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,280,0.4778156996587031
hmm_v3_1_meta_blend,2,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,9,0.03765690376569038
hmm_v3_1_meta_blend,2,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,41,0.17154811715481172
hmm_v3_1_meta_blend,2,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,81,0.3389121338912134
hmm_v3_1_meta_blend,2,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,108,0.45188284518828453
hmm_v3_1_meta_blend,2,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,21,0.038817005545286505
hmm_v3_1_meta_blend,2,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,52,0.09611829944547134
hmm_v3_1_meta_blend,2,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,161,0.2975970425138632
hmm_v3_1_meta_blend,2,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,307,0.5674676524953789
hmm_v3_1_meta_blend,3,HIGH_VOL_RISK_OFF,HIGH_VOL_RISK_OFF,1,0.02702702702702703
hmm_v3_1_meta_blend,3,HIGH_VOL_RISK_OFF,MID_VOL_CHOP,2,0.05405405405405406
hmm_v3_1_meta_blend,3,HIGH_VOL_RISK_OFF,STABLE_LOW_VOL_TREND,12,0.32432432432432434
hmm_v3_1_meta_blend,3,HIGH_VOL_RISK_OFF,VOL_EXPANSION_TRANSITION,22,0.5945945945945946
hmm_v3_1_meta_blend,3,MID_VOL_CHOP,HIGH_VOL_RISK_OFF,39,0.06666666666666667
hmm_v3_1_meta_blend,3,MID_VOL_CHOP,MID_VOL_CHOP,67,0.11452991452991453
hmm_v3_1_meta_blend,3,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,217,0.37094017094017095
hmm_v3_1_meta_blend,3,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,262,0.4478632478632479
hmm_v3_1_meta_blend,3,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,13,0.05439330543933055
hmm_v3_1_meta_blend,3,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,31,0.1297071129707113
hmm_v3_1_meta_blend,3,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,90,0.37656903765690375
hmm_v3_1_meta_blend,3,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,105,0.4393305439330544
hmm_v3_1_meta_blend,3,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,38,0.07024029574861368
hmm_v3_1_meta_blend,3,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,37,0.06839186691312385
hmm_v3_1_meta_blend,3,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,168,0.31053604436229204
hmm_v3_1_meta_blend,3,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,298,0.5508317929759704
hmm_v3_core_plus_sector_geometry,1,HIGH_VOL_RISK_OFF,HIGH_VOL_RISK_OFF,3,0.06818181818181818
hmm_v3_core_plus_sector_geometry,1,HIGH_VOL_RISK_OFF,MID_VOL_CHOP,4,0.09090909090909091
hmm_v3_core_plus_sector_geometry,1,HIGH_VOL_RISK_OFF,STABLE_LOW_VOL_TREND,15,0.3409090909090909
hmm_v3_core_plus_sector_geometry,1,HIGH_VOL_RISK_OFF,VOL_EXPANSION_TRANSITION,22,0.5
hmm_v3_core_plus_sector_geometry,1,MID_VOL_CHOP,HIGH_VOL_RISK_OFF,14,0.021116138763197588
hmm_v3_core_plus_sector_geometry,1,MID_VOL_CHOP,MID_VOL_CHOP,197,0.2971342383107089
hmm_v3_core_plus_sector_geometry,1,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,105,0.1583710407239819
hmm_v3_core_plus_sector_geometry,1,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,347,0.5233785822021116
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,7,0.020895522388059702
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,126,0.3761194029850746
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,49,0.14626865671641792
hmm_v3_core_plus_sector_geometry,1,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,153,0.45671641791044776
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,3,0.008287292817679558
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,80,0.22099447513812154
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,97,0.26795580110497236
hmm_v3_core_plus_sector_geometry,1,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,182,0.5027624309392266
hmm_v3_core_plus_sector_geometry,2,HIGH_VOL_RISK_OFF,HIGH_VOL_RISK_OFF,1,0.022727272727272728
hmm_v3_core_plus_sector_geometry,2,HIGH_VOL_RISK_OFF,MID_VOL_CHOP,1,0.022727272727272728
hmm_v3_core_plus_sector_geometry,2,HIGH_VOL_RISK_OFF,STABLE_LOW_VOL_TREND,17,0.38636363636363635
hmm_v3_core_plus_sector_geometry,2,HIGH_VOL_RISK_OFF,VOL_EXPANSION_TRANSITION,25,0.5681818181818182
hmm_v3_core_plus_sector_geometry,2,MID_VOL_CHOP,HIGH_VOL_RISK_OFF,31,0.04682779456193353
hmm_v3_core_plus_sector_geometry,2,MID_VOL_CHOP,MID_VOL_CHOP,107,0.16163141993957703
hmm_v3_core_plus_sector_geometry,2,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,180,0.2719033232628399
hmm_v3_core_plus_sector_geometry,2,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,344,0.5196374622356495
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,14,0.041791044776119404
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,55,0.16417910447761194
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,112,0.33432835820895523
hmm_v3_core_plus_sector_geometry,2,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,154,0.4597014925373134
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,6,0.016574585635359115
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,35,0.09668508287292818
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,129,0.356353591160221
hmm_v3_core_plus_sector_geometry,2,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,192,0.5303867403314917
hmm_v3_core_plus_sector_geometry,3,HIGH_VOL_RISK_OFF,HIGH_VOL_RISK_OFF,2,0.045454545454545456
hmm_v3_core_plus_sector_geometry,3,HIGH_VOL_RISK_OFF,MID_VOL_CHOP,2,0.045454545454545456
hmm_v3_core_plus_sector_geometry,3,HIGH_VOL_RISK_OFF,STABLE_LOW_VOL_TREND,14,0.3181818181818182
hmm_v3_core_plus_sector_geometry,3,HIGH_VOL_RISK_OFF,VOL_EXPANSION_TRANSITION,26,0.5909090909090909
hmm_v3_core_plus_sector_geometry,3,MID_VOL_CHOP,HIGH_VOL_RISK_OFF,61,0.09228441754916793
hmm_v3_core_plus_sector_geometry,3,MID_VOL_CHOP,MID_VOL_CHOP,72,0.10892586989409984
hmm_v3_core_plus_sector_geometry,3,MID_VOL_CHOP,STABLE_LOW_VOL_TREND,210,0.3177004538577912
hmm_v3_core_plus_sector_geometry,3,MID_VOL_CHOP,VOL_EXPANSION_TRANSITION,318,0.481089258698941
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,19,0.056716417910447764
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,38,0.11343283582089553
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,123,0.36716417910447763
hmm_v3_core_plus_sector_geometry,3,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,155,0.4626865671641791
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,HIGH_VOL_RISK_OFF,9,0.024861878453038673
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,25,0.06906077348066299
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,140,0.3867403314917127
hmm_v3_core_plus_sector_geometry,3,VOL_EXPANSION_TRANSITION,VOL_EXPANSION_TRANSITION,188,0.5193370165745856
hmm_v4_path_aware_meta,1,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,27,0.019230769230769232
hmm_v4_path_aware_meta,1,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,407,0.2898860398860399
hmm_v4_path_aware_meta,1,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,266,0.18945868945868946
hmm_v4_path_aware_meta,1,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,704,0.5014245014245015
hmm_v4_path_aware_meta,2,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,52,0.03706343549536707
hmm_v4_path_aware_meta,2,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,198,0.14112615823235922
hmm_v4_path_aware_meta,2,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,438,0.3121881682109765
hmm_v4_path_aware_meta,2,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,715,0.5096222380612973
hmm_v4_path_aware_meta,3,STABLE_LOW_VOL_TREND,HIGH_VOL_RISK_OFF,91,0.06490727532097004
hmm_v4_path_aware_meta,3,STABLE_LOW_VOL_TREND,MID_VOL_CHOP,137,0.09771754636233952
hmm_v4_path_aware_meta,3,STABLE_LOW_VOL_TREND,STABLE_LOW_VOL_TREND,487,0.34736091298145505
hmm_v4_path_aware_meta,3,STABLE_LOW_VOL_TREND,VOL_EXPANSION_TRANSITION,687,0.4900142653352354
