as_of_date,comparison_model,comparison_state,hmm_v3_state,disagreement_type,is_opposite_bucket,severity_delta,vix,vvix,vvix_vix_ratio,vvix_vix_z_22d,vix_vix3m_ratio,vix9d_vix_ratio,term_structure_slope,realized_vol_5d,realized_vol_21d,realized_vol_trend,spy_return_1d,drawdown_21d,trend_persistence_21d,avg_pairwise_corr_21d,first_eigenvalue_share_21d,effective_rank_21d,log_det_corr_21d,warning,realized_state_1d,realized_risk_bucket_1d,vix_change_pct_1d,vvix_change_pct_1d,rv21_change_1d,vix_spike_1d,rv_expanded_1d,risk_bucket_correct_hmm_v3_1d,risk_bucket_correct_comparison_1d,exact_correct_hmm_v3_1d,exact_correct_comparison_1d,directional_vol_correct_hmm_v3_1d,directional_vol_correct_comparison_1d,v3_won_1d,v3_bucket_won_1d,realized_state_2d,realized_risk_bucket_2d,spy_return_2d,vix_change_pct_2d,vvix_change_pct_2d,rv21_change_2d,vix_spike_2d,rv_expanded_2d,risk_bucket_correct_hmm_v3_2d,risk_bucket_correct_comparison_2d,exact_correct_hmm_v3_2d,exact_correct_comparison_2d,directional_vol_correct_hmm_v3_2d,directional_vol_correct_comparison_2d,v3_won_2d,v3_bucket_won_2d,realized_state_3d,realized_risk_bucket_3d,spy_return_3d,vix_change_pct_3d,vvix_change_pct_3d,rv21_change_3d,vix_spike_3d,rv_expanded_3d,risk_bucket_correct_hmm_v3_3d,risk_bucket_correct_comparison_3d,exact_correct_hmm_v3_3d,exact_correct_comparison_3d,directional_vol_correct_hmm_v3_3d,directional_vol_correct_comparison_3d,v3_won_3d,v3_bucket_won_3d,v3_result
2026-04-23,heuristic,VOL_EXPANSION_TRANSITION,MID_VOL_CHOP,v3_downgrade,True,-1,18.92,98.73,5.218287526427061,0.6255208346877821,0.8907721280602638,0.8995771670190273,2.3199999999999967,9.762909112163985,18.324665267727475,-8.56175615556349,-0.001252762411497188,0.0004502286317271193,0.7142857142857143,0.159283,0.513305,4.758012,-8.849616,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.020613107822409882,-0.0016205813835714622,0.06276478394904927,False,True,False,True,False,True,0.6666666666666666,1.0,false,false,STABLE_LOW_VOL_TREND,LOW_RISK,0.005039201610292476,-0.011099365750528611,-0.01569938215334743,-0.09088901481645095,False,False,True,False,False,False,1.0,0.3333333333333333,true,true,STABLE_LOW_VOL_TREND,LOW_RISK,0.008206297594414602,-0.04756871035940813,-0.04932644586245316,-0.993736203931288,False,False,True,False,False,False,1.0,0.0,true,true,win
2026-05-01,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,16.89,93.7,5.547661338069863,1.3247200551343337,0.8411354581673308,0.8431024274718768,3.1899999999999977,8.421838582844314,10.081049071786666,-1.6592104889423513,0.0001805881617513716,0.0,0.8095238095238095,0.202176,0.444802,4.89047,-8.866235,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.005920663114268754,0.01568836712913546,0.11758836110424475,False,True,False,True,False,True,0.3333333333333333,1.0,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.0029310847791962358,0.082889283599763,0.04898612593383134,0.42024445854160497,False,True,False,True,False,True,0.0,1.0,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.009154430661091562,0.02901124925991705,0.01664887940234805,0.7435534212521002,False,True,False,True,False,True,0.0,1.0,false,false,loss
2026-05-04,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,16.99,95.17,5.601530311948205,1.4087666642154357,0.8340697103583701,0.8328428487345498,3.3800000000000026,7.976830829539641,10.19863743289091,-2.2218066033512693,-0.0031111111111111756,0.0,0.8095238095238095,0.225342,0.4608,4.722843,-9.182559,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.07651559741024139,0.03278344015971424,0.3026560974373602,False,True,False,True,False,True,0.0,1.0,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.008972222222222381,0.022954679223072372,0.0009456761584534235,0.6259650601478555,False,True,False,True,False,True,0.3333333333333333,1.0,false,false,STABLE_LOW_VOL_TREND,LOW_RISK,0.01805555555555549,0.023543260741612837,-0.015446043921403807,-1.6485956571452824,False,False,True,False,True,False,0.6666666666666666,0.3333333333333333,true,true,loss
2026-05-05,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,18.29,98.29,5.373974849644615,0.5510358951553984,0.8688836104513064,0.8983050847457628,2.7600000000000016,8.470702946400625,10.50129353032827,-2.030590583927646,0.012121043245653107,0.003111111111111124,0.7619047619047619,0.235115,0.470613,4.634957,-9.463711,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.049753963914707544,-0.030827144165225362,0.32330896271049525,False,True,False,True,False,True,0.6666666666666666,0.3333333333333333,false,false,STABLE_LOW_VOL_TREND,LOW_RISK,0.021232724030316508,-0.04920721705850184,-0.046698545121579005,-1.9512517545826427,False,False,True,False,True,False,1.0,0.0,true,true,STABLE_LOW_VOL_TREND,LOW_RISK,0.01905929558626851,-0.0661563696008749,-0.04761420286906104,-1.7244031125102506,False,False,True,False,True,False,1.0,0.0,true,true,win
2026-05-07,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.39,93.7,5.388154111558367,0.4450975833329877,0.8454059309674283,0.8269120184013801,3.1799999999999997,10.25200932653343,8.550041775745628,1.7019675507878027,-0.002128240109140478,0.0,0.7619047619047619,0.222853,0.455948,5.099735,-7.990304,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.01782633697527325,-0.0009605122732123661,0.22684864207239208,False,True,False,True,False,True,0.6666666666666666,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.006575716234652251,-0.011500862564692294,0.03287086446104581,0.33187179680930434,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.008567530695770875,0.05692926969522705,0.04653148345784408,0.3329163957053858,False,True,False,True,False,True,0.0,1.0,false,false,loss
2026-05-08,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.08,93.61,5.480679156908666,0.9657030433819137,0.8393120393120391,0.8436768149882905,3.270000000000003,10.909495132027425,8.77689041781802,2.132604714209405,0.008722519960625563,0.002128240109140444,0.7142857142857143,0.247999,0.450518,5.095185,-8.227681,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.0064402810304451386,0.03386390342912082,0.10502315473691226,False,True,False,True,False,True,0.3333333333333333,1.0,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.010718582522148079,0.07611241217798592,0.04753765623330852,0.1060677536329937,False,True,False,True,False,True,0.0,1.0,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.007150278901892015,0.05327868852459017,0.05277213972866135,0.30512821168847815,False,True,False,True,False,True,0.0,1.0,false,false,loss
2026-05-11,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.19,96.78,5.630017452006981,1.6938712224091563,0.8385365853658537,0.8225712623618382,3.3099999999999987,11.100968356610693,8.881913572554932,2.2190547840557606,0.0019788024179339114,0.0,0.7142857142857143,0.246982,0.458225,4.933219,-9.212082,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.06922629435718419,0.013225873114279807,0.001044598896081439,False,True,False,True,False,True,0.3333333333333333,1.0,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.0015586457401535192,0.04653868528214056,0.018288902665839935,0.20010505695156589,False,True,False,True,False,True,0.0,1.0,false,false,STABLE_LOW_VOL_TREND,LOW_RISK,0.007793228700767152,0.03955788248981973,0.016325687125439137,-0.054949025371536564,False,False,True,False,True,False,0.3333333333333333,1.0,true,true,loss
2026-05-12,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,18.38,98.06,5.335146898803047,-0.04988679300608076,0.8653483992467044,0.910228509249184,2.8599999999999994,9.215830525076228,8.882958171451014,0.3328723536252145,-0.0035304620712044432,0.0,0.7142857142857143,0.250231,0.459014,4.993547,-8.909831,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.021218715995647508,0.00499694064858236,0.19906045805548445,False,True,False,True,False,True,0.6666666666666666,0.6666666666666666,false,false,STABLE_LOW_VOL_TREND,LOW_RISK,0.005802943404393579,-0.0277475516866158,0.0030593514174994674,-0.055993624267618,False,False,True,False,True,False,1.0,0.6666666666666666,true,true,STABLE_LOW_VOL_TREND,LOW_RISK,0.01132182664213821,-0.06093579978237196,-0.03875178462166018,-0.23618855929372806,False,False,True,False,True,False,1.0,0.0,true,true,win
2026-05-13,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.99,98.55,5.478043357420789,0.8636223361398896,0.8550380228136881,0.9010561423012786,3.0500000000000007,9.315521511849683,9.082018629506498,0.23350288234318484,0.009366473454871294,0.0035304620712044337,0.6666666666666666,0.240226,0.446794,4.996319,-8.824527,,STABLE_LOW_VOL_TREND,LOW_RISK,-0.006670372429127158,-0.001927955352612809,-0.25505408232310245,False,False,True,False,True,False,1.0,0.6666666666666666,true,true,STABLE_LOW_VOL_TREND,LOW_RISK,0.014904909932534238,-0.040578098943857555,-0.043531202435311944,-0.4352490173492125,False,False,True,False,True,False,1.0,0.0,true,true,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.0009094981470672003,0.024458032240133543,-0.05692541856925415,1.379000509157068,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,win
2026-05-14,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.87,98.36,5.504196978175713,0.9649463545740903,0.8437204910292729,0.8858421936205931,3.3099999999999987,9.468278523846335,8.826964547183396,0.6413139766629392,0.005487042242156015,0.0,0.6666666666666666,0.245103,0.45464,4.940327,-8.849522,,STABLE_LOW_VOL_TREND,LOW_RISK,-0.034135422495803036,-0.041683611224074824,-0.18019493502611006,False,False,True,False,True,False,1.0,0.0,true,true,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.00837849832564519,0.03133743704532721,-0.055103700691337965,1.6340545914801705,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.006293960218943795,-0.002797985450475715,-0.0729971533143553,1.015000314956012,False,True,False,True,False,True,0.6666666666666666,0.6666666666666666,false,false,loss
2026-05-15,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.26,94.26,5.461181923522595,0.637761297164376,0.8278177458033573,0.8765932792584009,3.59,8.422634350526046,8.646769612157286,-0.22413526163123976,-0.013789874941483204,0.0,0.6666666666666666,0.242504,0.452194,4.980477,-8.463359,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.06778679026651213,-0.01400381922342464,1.8142495265062806,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.011716712365411608,0.03244495944380055,-0.032675578187990606,1.1951952499821221,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.017922824851200447,0.04634994206257215,0.0037131338849989426,1.5244297782774918,False,True,False,True,False,True,0.3333333333333333,1.0,false,false,loss
2026-05-19,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.82,91.18,5.11672278338945,-1.166959509787731,0.8518164435946463,0.9270482603815937,3.1000000000000014,14.34291101700556,9.841964862139408,4.500946154866153,-0.006279689804977728,0.011716712365411611,0.6190476190476191,0.276253,0.451582,4.949034,-8.308038,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.013468013468013407,0.03761789866198728,0.3292345282953697,False,True,False,True,False,True,0.0,1.0,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.0007849612256223271,-0.021324354657687894,0.05779776266725145,0.23378858338035968,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.007091718659069768,-0.05948372615039277,0.007677122175915541,0.3911683138282953,False,True,False,True,False,True,0.6666666666666666,0.6666666666666666,false,false,loss
2026-05-20,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,18.06,94.61,5.2386489479512734,-0.44906694962981314,0.8551136363636362,0.9186046511627908,3.0600000000000023,14.883224743623716,10.171199390434777,4.712025353188938,0.005529451821586484,0.0179228248512004,0.6190476190476191,0.253148,0.420275,5.282821,-7.693509,,STABLE_LOW_VOL_TREND,LOW_RISK,-0.034330011074196976,0.01944826128316257,-0.09544594491501002,False,False,True,False,True,False,0.6666666666666666,0.6666666666666666,true,true,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.013455907388491672,-0.07198228128460671,-0.02885530070817044,0.06193378553292561,False,True,False,True,False,True,1.0,0.3333333333333333,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.0129111338100103,-0.07530454042081947,-0.03646548990592968,0.034399572989256555,False,True,False,True,False,True,1.0,0.3333333333333333,false,false,loss
2026-05-21,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,17.44,96.45,5.530389908256881,1.0579159928924016,0.8400770712909441,0.87098623853211,3.3200000000000003,13.45078246485046,10.075753445519767,3.375029019330693,0.007882867630128354,0.012492476426135267,0.6666666666666666,0.245049,0.419055,5.29007,-7.703788,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,-0.03899082568807333,-0.047382063245204886,0.15737973044793563,False,True,False,True,False,True,0.6666666666666666,0.3333333333333333,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.007341089786133237,-0.04243119266055062,-0.054847071021254634,0.12984551790426657,False,True,False,True,False,True,0.6666666666666666,0.3333333333333333,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.01698473540924561,-0.024655963302752326,-0.07153965785381033,0.3514079204485707,False,True,False,True,False,True,0.6666666666666666,0.3333333333333333,false,false,loss
2026-05-22,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,16.76,91.88,5.482100238663484,0.729806273648148,0.8380000000000001,0.8275656324582338,3.2399999999999984,14.298420087363947,10.233133175967703,4.065286911396244,-0.0005375404835176179,0.004708085334046656,0.6666666666666666,0.263038,0.438179,5.052212,-8.229927,,MID_VOL_CHOP,LOW_RISK,-0.0035799522673032325,-0.007836308228123645,-0.027534212543669057,False,False,True,False,False,False,1.0,1.0,tie,true,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.009030680123096824,0.014916467780429654,-0.025359164127122358,0.1940281900006351,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.007955599156061366,-0.028042959427207803,-0.047344362211580227,0.25772673610440044,False,True,False,True,False,True,0.6666666666666666,0.3333333333333333,false,false,loss
2026-05-25,heuristic,VOL_EXPANSION_TRANSITION,STABLE_LOW_VOL_TREND,v3_downgrade,True,-2,16.7,91.16,5.458682634730539,0.5471488355055871,0.8337493759360958,0.851497005988024,3.330000000000002,8.750821426470944,10.205598963424034,-1.45477753695309,0.009573366678767847,0.005243095031097384,0.6666666666666666,0.271075,0.443611,4.97946,-8.918298,,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.018562874251497163,-0.017661254936375603,0.22156240254430415,False,True,False,True,False,True,0.3333333333333333,0.6666666666666666,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.008497707501378127,-0.024550898203592797,-0.03982009653356733,0.2852609486480695,False,True,False,True,False,True,0.6666666666666666,0.3333333333333333,false,false,VOL_EXPANSION_TRANSITION,HIGHER_VOL_RISK,0.015287806058650322,-0.057485029940119725,-0.05627468187801665,0.025346165331312065,False,True,False,True,False,True,1.0,0.3333333333333333,false,false,loss
